latitude,longitude,clusterid
40.645996,-74.01645,2
40.677044,-73.972374,2
40.636147,-73.99097,2
40.837093,-73.84495,1
40.81767,-73.92381,1
40.70178,-73.78549,5
40.681946,-73.904884,2
40.80884,-73.96582,1
40.866207,-73.89281,1
40.694107,-73.93128,2
40.842163,-73.88902,1
40.740704,-73.931526,3
40.748684,-73.8944,3
40.537663,-74.200096,-1
40.909615,-73.89769,-1
40.68463,-73.918655,2
40.84953,-73.84501,1
40.77013,-73.95353,1
40.603138,-73.75499,4
40.628876,-73.98043,2
40.797676,-73.94929,1
40.62577,-73.9113,-1
40.587475,-74.190956,-1
40.766556,-73.96294,1
40.82326,-73.95277,1
40.650517,-73.92359,2
40.72624,-73.93795,2
40.58677,-73.95254,2
40.675262,-73.89476,2
40.724064,-73.87014,3
40.779427,-73.95063,1
40.62345,-74.01132,2
40.73359,-74.00735,1
40.721638,-74.011894,1
40.63164,-74.16172,-1
40.697186,-73.92884,2
40.706783,-73.76284,-1
40.87132,-73.88896,1
40.83312,-73.81796,-1
40.701473,-73.8864,2
40.61178,-73.96953,2
40.65823,-74.00035,2
40.718212,-73.98553,1
40.82289,-73.95574,1
40.722298,-73.99713,1
40.616413,-73.924675,2
40.628212,-73.94278,2
40.745106,-73.97078,1
40.684765,-73.917564,2
40.830757,-73.84875,1
40.671486,-73.94757,2
40.740273,-73.89586,3
40.74413,-73.927055,3
40.76871,-73.82033,3
40.82317,-73.9275,1
40.737682,-73.85206,3
40.834312,-73.85792,1
40.70049,-73.74412,-1
40.83312,-73.912155,1
40.629684,-74.11123,-1
40.74796,-73.8653,3
40.66615,-73.80575,5
40.567577,-74.12715,-1
40.79041,-73.94605,1
40.831974,-73.9235,1
40.909626,-73.89746,-1
40.62403,-74.09433,-1
40.59706,-74.133026,-1
40.693966,-73.99646,2
40.89645,-73.88445,-1
40.61653,-74.08699,-1
40.72628,-73.95224,2
40.741962,-73.98276,1
40.743103,-73.86751,3
40.62707,-74.01865,2
40.68899,-73.926506,2
40.70207,-73.9363,2
40.640194,-73.90361,2
40.588345,-74.192986,-1
40.81366,-73.9412,1
40.775677,-73.9647,1
40.81151,-73.94649,1
40.761795,-73.7679,-1
40.894695,-73.84912,1
40.59034,-73.972084,2
40.60806,-74.08455,-1
40.649982,-73.91183,2
40.71852,-73.90832,2
40.81527,-73.904434,1
40.880707,-73.8693,1
40.910633,-73.9047,-1
40.764248,-73.92763,3
40.672413,-73.93182,2
40.527576,-74.1773,-1
40.620716,-73.9281,2
40.87809,-73.86045,1
40.59679,-73.97494,-1
40.748615,-73.86051,3
40.626556,-73.99018,2
40.894093,-73.86266,1
40.83342,-73.893135,1
40.676514,-74.01576,-1
40.625595,-73.9576,-1
40.65149,-73.95382,2
40.719566,-73.94561,2
40.863846,-73.85293,-1
40.714157,-73.956276,2
40.807545,-73.95681,1
40.697308,-73.80983,5
40.692722,-73.72673,-1
40.668636,-73.79189,5
40.60821,-73.76554,-1
40.80922,-73.94683,1
40.606674,-73.99252,2
40.8842,-73.86484,1
40.613396,-74.00063,2
40.83317,-73.891365,1
40.85096,-73.88772,1
40.877514,-73.90517,1
40.887302,-73.847275,1
40.70438,-73.76162,-1
40.87138,-73.88379,1
40.88055,-73.83314,1
40.7642,-73.9027,3
40.671165,-73.895676,2
40.66932,-73.913124,2
40.749214,-73.87665,3
40.71951,-73.99789,1
40.673016,-73.9059,2
40.824757,-73.94052,1
40.86235,-73.89997,1
40.71025,-73.799866,5
40.63739,-73.91038,2
40.86502,-73.89038,1
40.860195,-73.89772,1
40.597137,-74.06232,-1
40.670265,-73.99763,2
40.847168,-73.901245,1
40.718403,-73.994675,1
40.812572,-73.950935,1
40.687546,-73.92365,2
40.81553,-73.80856,-1
40.855705,-73.882744,1
40.68628,-73.88028,2
40.844795,-73.92445,1
40.634094,-73.989494,2
40.67687,-73.806114,5
40.627094,-74.10689,-1
40.66762,-73.8051,5
40.839485,-73.85842,1
40.700737,-73.99014,2
40.66697,-73.767,5
40.721195,-73.99142,1
40.764343,-73.77079,-1
40.82386,-73.91941,1
40.69151,-73.7299,-1
40.689167,-73.82753,5
40.776825,-73.97743,1
40.724895,-73.81997,-1
40.790997,-73.95143,1
40.805725,-73.95442,1
40.700844,-73.76442,-1
40.639923,-74.015724,2
40.672787,-73.72928,5
40.666775,-73.88599,2
40.772194,-73.954445,1
40.711037,-73.8132,5
40.782005,-73.95167,1
40.74813,-73.87914,3
40.781673,-73.82733,-1
40.634396,-74.02363,2
40.882133,-73.844215,1
40.59145,-73.97652,-1
40.875523,-73.909996,1
40.66618,-73.905975,2
40.75791,-73.97766,1
40.58786,-73.95527,2
40.7699,-73.91608,3
40.72086,-74.01004,1
40.587406,-73.812386,-1
40.62135,-74.15131,-1
40.684887,-74.00111,2
40.771984,-73.91891,3
40.637707,-73.911934,2
40.765408,-73.97187,1
40.628433,-73.97127,2
40.765507,-73.80423,-1
40.87384,-73.90892,1
40.700462,-73.83593,-1
40.756496,-73.97237,1
40.882393,-73.83623,1
40.64125,-73.94344,2
40.696823,-73.98411,2
40.782368,-73.91005,-1
40.649868,-73.93409,2
40.730145,-73.99781,1
40.61763,-74.133575,-1
40.681923,-73.831924,5
40.60247,-73.748024,4
40.71935,-73.91233,2
40.74957,-73.98928,1
40.637817,-73.97956,2
40.683544,-73.99263,2
40.76303,-73.9132,3
40.643517,-74.07733,-1
40.66474,-73.904976,2
40.59714,-73.933495,-1
40.591427,-73.97283,2
40.67058,-73.93096,2
40.590164,-73.79787,-1
40.757732,-73.79404,-1
40.81133,-73.96403,1
40.689102,-73.94507,2
40.85312,-73.88947,1
40.713478,-73.9476,2
40.89312,-73.85646,1
40.877636,-73.867424,1
40.65755,-73.73384,-1
40.824387,-73.91678,1
40.76152,-73.98237,1
40.648254,-73.971405,2
40.886814,-73.86541,1
40.635784,-73.97917,2
40.872116,-73.88048,1
40.67494,-73.91451,2
40.70322,-73.94079,2
40.849667,-73.86078,1
40.66873,-73.85585,-1
40.681046,-73.94346,2
40.716034,-73.80416,5
40.70277,-73.82608,5
40.680004,-73.87264,2
40.648586,-73.979355,2
40.79793,-73.934,1
40.644478,-73.97547,2
40.86157,-73.913185,1
40.616344,-74.06394,-1
40.741253,-73.98138,1
40.789345,-73.94153,1
40.593063,-73.78435,-1
40.67689,-73.92083,2
40.645397,-73.91893,2
40.71607,-73.7965,5
40.9,-73.8705,1
40.83569,-73.86857,1
40.706028,-73.94137,2
40.625683,-73.93344,2
40.769466,-73.91708,3
40.86795,-73.8705,1
40.719128,-74.00517,1
40.671852,-74.00325,2
40.601116,-73.75643,4
40.76221,-73.92298,3
40.656307,-73.99868,2
40.83547,-73.88676,1
40.61018,-74.03548,-1
40.635098,-73.917915,2
40.765846,-73.98487,1
40.73523,-73.79006,-1
40.71559,-73.84232,-1
40.634518,-73.89049,2
40.65763,-73.85625,-1
40.82779,-73.86162,1
40.666485,-73.8621,2
40.82951,-73.89904,1
40.814487,-73.95547,1
40.643066,-73.9859,2
40.626896,-74.029655,2
40.688015,-73.934906,2
40.666283,-73.78995,5
40.732315,-74.00052,1
40.735233,-73.90546,3
40.819477,-73.89987,1
40.769955,-73.836426,3
40.76854,-73.89342,3
40.76348,-73.870636,3
40.712082,-73.94227,2
40.734993,-73.8106,-1
40.86004,-73.908615,1
40.880135,-73.873085,1
40.841194,-73.842926,1
40.89817,-73.845665,1
40.684574,-73.844925,5
40.74451,-73.99162,1
40.859406,-73.84187,-1
40.65613,-73.90825,2
40.880108,-73.876495,1
40.63244,-74.118866,-1
40.697556,-73.91181,2
40.76316,-73.8164,3
40.824844,-73.84938,1
40.810253,-73.95139,1
40.629234,-74.016075,2
40.754692,-73.99353,1
40.773113,-73.82786,3
40.748787,-73.90198,3
40.62736,-73.97107,2
40.75829,-73.83431,3
40.618725,-74.01246,-1
40.834057,-73.88973,1
40.745304,-73.82595,-1
40.855072,-73.85065,-1
40.878742,-73.91569,1
40.84195,-73.84396,1
40.74017,-73.97615,1
40.67974,-73.88269,2
40.688778,-73.786446,5
40.760418,-73.97584,1
40.679554,-73.751,-1
40.739964,-73.81759,-1
40.817207,-73.88432,1
40.659855,-73.92009,2
40.678574,-73.73696,5
40.841667,-73.843544,1
40.71432,-73.929436,2
40.710163,-74.00426,1
40.729076,-73.90283,3
40.725773,-73.89563,3
40.747505,-73.89655,3
40.87762,-73.90575,1
40.598488,-73.980354,2
40.701756,-73.99275,2
40.713898,-73.961685,2
40.681965,-73.96854,2
40.661182,-73.8926,2
40.669186,-73.93839,2
40.707752,-73.96842,2
40.871174,-73.891106,1
40.748257,-73.87812,3
40.72521,-73.94648,2
40.663857,-73.91999,2
40.880405,-73.87873,1
40.869267,-73.84397,1
40.59241,-73.80334,-1
40.6778,-73.823845,5
40.688457,-73.92465,2
40.711853,-73.787476,5
40.682117,-73.829865,5
40.71894,-73.95654,2
40.522854,-74.22069,-1
40.850307,-73.830185,-1
40.772633,-73.79516,-1
40.667694,-73.95904,2
40.728924,-74.00344,1
40.63478,-73.95812,2
40.74283,-74.007706,1
40.81569,-73.89165,1
40.728767,-73.984436,1
40.611126,-73.96259,2
40.83283,-73.897835,1
40.609642,-73.89738,-1
40.609776,-73.9643,2
40.754623,-73.931335,3
40.67591,-73.89492,2
40.712692,-73.925735,2
40.78049,-73.983986,1
40.74133,-73.94814,3
40.68199,-73.90887,2
40.857166,-73.92824,1
40.70942,-73.7749,5
40.76244,-73.78128,-1
40.60485,-74.02559,-1
40.667133,-73.93365,2
40.895145,-73.83979,-1
40.800884,-73.952515,1
40.776833,-73.911705,3
40.886383,-73.85597,1
40.723335,-73.93888,2
40.863247,-73.865486,1
40.59028,-73.9497,2
40.64235,-73.97937,2
40.71649,-73.98854,1
40.838367,-73.86364,1
40.58343,-73.96049,2
40.680744,-73.96263,2
40.846783,-73.888275,1
40.764256,-73.923294,3
40.690376,-73.99489,2
40.646786,-74.008575,2
40.626713,-74.16214,-1
40.72173,-74.00432,1
40.682808,-73.928,2
40.622272,-74.02095,2
40.883556,-73.84974,1
40.709053,-73.96711,2
40.824085,-73.87622,1
40.7619,-73.8799,3
40.638523,-74.01,2
40.653072,-73.90941,2
40.63667,-74.02567,2
40.68795,-73.9224,2
40.702435,-73.91401,2
40.71122,-73.72827,-1
40.715176,-73.951965,2
40.67842,-73.73811,5
40.587692,-73.815346,-1
40.72706,-73.94685,2
40.625645,-74.14307,-1
40.7379,-73.714775,-1
40.76122,-73.81549,-1
40.709297,-73.739395,-1
40.713688,-73.99459,1
40.624268,-74.00181,2
40.81818,-73.82195,-1
40.705627,-73.91552,2
40.732822,-73.8684,3
40.905174,-73.85417,1
40.706158,-73.907845,2
40.60779,-73.99136,2
40.71603,-73.95633,2
40.70992,-73.9623,2
40.642044,-73.98124,2
40.68599,-73.97367,2
40.766605,-73.891174,3
40.87987,-73.842026,1
40.717506,-73.74648,-1
40.72368,-74.00365,1
40.751575,-73.85584,3
40.813156,-73.889,1
40.70621,-73.75072,-1
40.628983,-74.04106,-1
40.709423,-74.00516,1
40.739822,-73.82243,-1
40.876812,-73.90118,1
40.867874,-73.86627,1
40.83305,-73.90592,1
40.628544,-74.07648,-1
40.58963,-73.97849,-1
40.840195,-73.94307,1
40.69142,-73.83736,5
40.7067,-73.90297,2
40.667313,-73.85452,-1
40.696663,-73.98085,2
40.6565,-73.98151,-1
40.770683,-73.83567,3
40.603767,-73.74361,-1
40.743492,-74.00551,1
40.589703,-73.95375,2
40.8763,-73.8759,1
40.621777,-73.920395,2
40.84611,-73.85257,1
40.591427,-74.1648,-1
40.651573,-73.94385,2
40.82004,-73.94126,1
40.754948,-73.9342,3
40.813942,-73.890175,1
40.875927,-73.86703,1
40.67968,-73.93663,2
40.522636,-74.23494,-1
40.574825,-74.16987,-1
40.861607,-73.86364,1
40.684067,-73.93009,2
40.82368,-73.88953,1
40.69695,-73.962776,2
40.666546,-73.78808,5
40.811825,-73.947174,1
40.70876,-73.936226,2
40.68145,-73.82377,5
40.74354,-73.9146,3
40.753014,-73.87164,3
40.63209,-74.12169,-1
40.60583,-73.75779,4
40.745827,-73.90111,3
40.842083,-73.85667,1
40.717613,-73.997284,1
40.608967,-74.12735,-1
40.687164,-73.99727,2
40.723396,-73.89113,3
40.719135,-73.90437,2
40.70786,-73.84846,-1
40.74831,-73.974556,1
40.894314,-73.86027,1
40.819542,-73.91353,1
40.87647,-73.87058,1
40.62444,-73.9304,2
40.61005,-74.11702,-1
40.774406,-73.965614,1
40.67491,-73.84455,5
40.721485,-73.995125,1
40.604767,-73.99088,2
40.68096,-73.93765,2
40.758114,-73.9754,1
40.611233,-74.16468,-1
40.68158,-73.976974,2
40.865364,-73.901344,1
40.61273,-73.964874,2
40.698677,-73.90954,2
40.691505,-73.986305,2
40.75574,-73.866,3
40.751213,-73.86239,3
40.89481,-73.86183,1
40.88804,-73.85602,1
40.597427,-73.7453,4
40.732574,-73.98959,1
40.631824,-74.132286,-1
40.835686,-73.94102,1
40.84486,-73.83083,-1
40.88437,-73.90105,1
40.865223,-73.90145,1
40.770515,-73.89283,3
40.609104,-74.091515,-1
40.7813,-73.95991,1
40.81625,-73.81979,-1
40.702408,-73.94751,2
40.714275,-73.801056,5
40.75638,-73.98779,1
40.867046,-73.86036,1
40.748646,-73.98505,1
40.588863,-73.92454,-1
40.67986,-73.816605,5
40.66822,-73.97383,2
40.582195,-74.1103,-1
40.643745,-73.97009,2
40.81165,-73.91448,1
40.606262,-73.96079,2
40.819527,-73.91621,1
40.747868,-73.86564,3
40.77047,-73.79324,-1
40.59307,-73.79233,-1
40.774563,-73.9126,3
40.83375,-73.90049,1
40.871162,-73.8536,1
40.64761,-73.89455,2
40.733917,-73.9219,3
40.6854,-73.82947,5
40.74515,-74.007576,1
40.78515,-73.94063,1
40.87218,-73.86823,1
40.663536,-73.94277,2
40.635624,-74.01707,2
40.66836,-73.940544,2
40.657654,-73.87917,2
40.897068,-73.843376,1
40.86805,-73.83401,-1
40.881176,-73.840744,1
40.850353,-73.86781,1
40.883343,-73.81614,-1
40.662693,-73.91871,2
40.63575,-73.91613,2
40.609364,-73.81908,-1
40.814514,-73.86705,1
40.581345,-73.96283,2
40.716816,-73.93455,2
40.665024,-73.870575,2
40.654343,-73.94995,2
40.63214,-74.105,-1
40.878147,-73.87274,1
40.526894,-74.16728,-1
40.68478,-73.75072,-1
40.815475,-73.88578,1
40.72654,-74.000244,1
40.76233,-73.96846,1
40.846226,-73.8985,1
40.721497,-73.83531,5
40.76019,-73.9329,3
40.611275,-74.11883,-1
40.762657,-73.87326,3
40.632725,-73.93032,2
40.65971,-73.76364,5
40.753006,-73.90984,3
40.728176,-73.98486,1
40.641308,-73.90974,2
40.721653,-73.75271,-1
40.752808,-73.99098,1
40.60701,-73.81945,-1
40.84219,-73.89411,1
40.730076,-73.95558,2
40.744263,-73.876755,3
40.69519,-73.84296,-1
40.872246,-73.83364,-1
40.771927,-73.93205,3
40.84519,-73.9112,1
40.692066,-73.810165,5
40.69035,-73.924225,2
40.635715,-73.97661,2
40.70126,-73.95795,2
40.61267,-73.98058,2
40.828655,-73.90534,1
40.573708,-73.99072,2
40.75783,-73.99125,1
40.711006,-73.729675,-1
40.752632,-73.77608,-1
40.732594,-73.97442,1
40.71886,-73.97492,1
40.717518,-73.96474,2
40.829647,-73.94439,1
40.709305,-73.84369,-1
40.675198,-73.97814,2
40.897255,-73.86268,1
40.66587,-73.94248,2
40.80951,-73.94556,1
40.70923,-73.870186,-1
40.63272,-73.94472,2
40.67734,-73.89909,2
40.70738,-73.91849,2
40.64038,-73.90871,2
40.872963,-73.87856,1
40.769283,-73.82445,3
40.67663,-73.7555,-1
40.623585,-74.08278,-1
40.630486,-74.14595,-1
40.75146,-73.87988,3
40.613075,-74.12257,-1
40.682926,-73.76665,-1
40.668034,-73.93119,2
40.55107,-74.20112,-1
40.58594,-74.09262,-1
40.771515,-73.93128,3
40.603065,-74.06562,-1
40.716442,-73.95848,2
40.67449,-73.80743,5
40.68297,-73.82824,5
40.55761,-74.13383,-1
40.633354,-73.91594,2
40.676327,-73.925575,2
40.848324,-73.858665,1
40.716278,-73.80313,5
40.75159,-73.88655,3
40.642273,-74.01468,2
40.67897,-73.895706,2
40.88698,-73.83122,1
40.821495,-73.918304,1
40.75968,-73.91731,3
40.753967,-73.85826,3
40.66851,-73.76626,5
40.59934,-73.998474,2
40.664932,-73.801956,5
40.675014,-73.7528,-1
40.673504,-73.995224,2
40.63847,-73.950966,2
40.640743,-74.12003,-1
40.892803,-73.84416,1
40.867733,-73.907265,1
40.823143,-73.89043,1
40.70967,-73.77404,5
40.83981,-73.91314,1
40.722248,-73.90209,3
40.73487,-73.92331,3
40.804066,-73.93267,1
40.680244,-73.984146,2
40.644432,-73.9296,2
40.78566,-73.98021,1
40.730972,-73.92204,3
40.657738,-73.90917,2
40.61327,-73.95623,2
40.592793,-73.77788,-1
40.628128,-74.117065,-1
40.731537,-74.004005,1
40.650482,-74.01168,2
40.87829,-73.84602,1
40.608,-74.001724,2
40.670082,-73.79067,5
40.759113,-73.87845,3
40.83981,-73.85108,1
40.754017,-73.900116,3
40.71864,-73.87634,-1
40.86614,-73.92559,1
40.628567,-73.92401,2
40.804264,-73.91546,1
40.601406,-74.131256,-1
40.777252,-73.89799,-1
40.81033,-73.8854,1
40.665123,-73.75596,5
40.641953,-73.9885,2
40.88548,-73.85838,1
40.710117,-73.761246,-1
40.820827,-73.950836,1
40.81387,-73.95669,1
40.69077,-73.98873,2
40.738697,-73.90152,3
40.82905,-73.872536,1
40.855354,-73.86869,1
40.58541,-73.98753,2
40.556477,-74.11832,-1
40.738533,-73.99598,1
40.753937,-73.85845,3
40.700768,-73.88879,2
40.692825,-73.932175,2
40.716064,-73.939026,2
40.71457,-73.83016,5
40.613297,-73.98565,2
40.629734,-73.94439,2
40.732914,-74.00398,1
40.81033,-73.90914,1
40.63477,-73.94494,2
40.699406,-73.95338,2
40.70759,-73.89529,2
40.680157,-73.98188,2
40.714935,-73.942474,2
40.77772,-73.80352,-1
40.58546,-73.9891,2
40.631836,-74.096794,-1
40.815784,-73.944824,1
40.634655,-74.132866,-1
40.7704,-73.79318,-1
40.829514,-73.91058,1
40.7244,-73.95114,2
40.761673,-73.84411,-1
40.749283,-73.98396,1
40.693336,-73.85301,5
40.782677,-73.95711,1
40.658314,-74.00353,2
40.607666,-74.0336,-1
40.724136,-73.992615,1
40.711727,-73.859085,-1
40.635708,-74.029,2
40.806705,-73.952866,1
40.71714,-73.778046,5
40.565304,-74.18371,-1
40.676495,-73.8636,2
40.739468,-73.999,1
40.672237,-73.805405,5
40.842102,-73.884445,1
40.830753,-73.89564,1
40.710587,-73.94711,2
40.74172,-73.92183,3
40.81793,-73.817764,-1
40.576595,-73.85939,-1
40.69827,-73.834854,-1
40.73366,-73.98989,1
40.720562,-73.94081,2
40.644627,-73.98452,2
40.68389,-73.857346,-1
40.693195,-73.971725,2
40.723984,-73.97581,1
40.760773,-73.86114,3
40.6993,-73.91361,2
40.602142,-74.14036,-1
40.634117,-73.94588,2
40.644547,-74.01091,2
40.67482,-73.89368,2
40.72678,-73.98899,1
40.70841,-73.80328,5
40.598354,-73.74833,4
40.70722,-74.00747,1
40.83349,-73.94158,1
40.681076,-73.88111,2
40.78165,-73.97691,1
40.678394,-74.01169,2
40.676132,-73.921906,2
40.72424,-73.87744,-1
40.69821,-73.80316,5
40.681927,-73.87072,2
40.630886,-74.130486,-1
40.73403,-73.995056,1
40.692886,-73.8028,5
40.65017,-73.92921,2
40.614594,-74.002625,2
40.665066,-73.91348,2
40.624565,-73.91779,2
40.63969,-74.093376,-1
40.632534,-73.97442,2
40.789948,-73.94293,1
40.596252,-74.0702,-1
40.67052,-73.81026,5
40.648468,-73.97837,2
40.722305,-73.84414,-1
40.65711,-74.00152,2
40.674477,-73.904205,2
40.793022,-73.97113,1
40.837368,-73.85811,1
40.832928,-73.84918,1
40.88441,-73.895645,1
40.749786,-73.98778,1
40.651325,-73.93906,2
40.706394,-74.00635,1
40.65876,-73.73095,5
40.803688,-73.915886,1
40.870117,-73.848976,1
40.715702,-73.80913,5
40.655262,-73.91359,2
40.774277,-73.959404,1
40.609825,-74.13325,-1
40.61711,-73.99601,2
40.63293,-73.978645,2
40.58689,-73.94319,2
40.67677,-73.880516,2
40.814594,-73.88588,1
40.798664,-73.81711,-1
40.689663,-73.97411,2
40.728973,-73.95272,2
40.694237,-73.99751,2
40.77703,-73.803604,-1
40.606277,-74.06823,-1
40.636948,-74.13414,-1
40.80112,-73.91599,1
40.848,-73.89243,1
40.63158,-73.93791,2
40.889297,-73.83313,1
40.69297,-73.78024,-1
40.808933,-73.92246,1
40.755745,-73.76616,-1
40.678303,-73.97682,2
40.792004,-73.812584,-1
40.75182,-73.93834,3
40.888393,-73.90884,-1
40.82218,-73.80723,-1
40.813183,-73.95434,1
40.712864,-73.90478,2
40.828762,-73.89784,1
40.681713,-73.83766,5
40.634377,-74.11918,-1
40.82681,-73.87281,1
40.665924,-73.83504,-1
40.687416,-73.972694,2
40.70024,-73.7538,-1
40.77309,-73.77755,-1
40.86948,-73.8424,1
40.647324,-74.08069,-1
40.83022,-73.94769,1
40.675827,-73.91097,2
40.818592,-73.935905,1
40.774555,-73.90366,3
40.7223,-73.945465,2
40.88247,-73.83613,1
40.6702,-73.86777,2
40.65613,-73.886894,2
40.84741,-73.93723,1
40.682697,-74.00009,2
40.793972,-73.94443,1
40.73545,-73.917046,3
40.719696,-74.00594,1
40.66454,-73.82276,5
40.662743,-73.921936,2
40.739635,-73.88312,3
40.70823,-73.94165,2
40.798374,-73.941025,1
40.526703,-74.173775,-1
40.77402,-73.79277,-1
40.664543,-73.73954,5
40.560757,-73.91044,-1
40.693886,-73.999245,2
40.877895,-73.88505,1
40.601,-73.9735,2
40.67486,-73.9765,2
40.629128,-74.11471,-1
40.59219,-74.087395,-1
40.842613,-73.89482,1
40.58844,-73.949326,2
40.688694,-73.86136,-1
40.69891,-73.93078,2
40.848526,-73.90048,1
40.81468,-73.92654,1
40.790276,-73.9396,1
40.578278,-73.958206,2
40.698326,-73.96106,2
40.63032,-73.988846,-1
40.667076,-73.78266,5
40.74786,-73.71932,-1
40.545673,-74.14894,-1
40.828785,-73.946205,1
40.585373,-73.80963,-1
40.717365,-73.99744,1
40.73025,-73.89706,3
40.723816,-73.94422,2
40.64445,-74.01681,2
40.62965,-73.990555,2
40.672348,-73.89022,2
40.753746,-73.866714,3
40.8695,-73.82619,-1
40.704517,-73.89348,2
40.677902,-73.829956,5
40.853027,-73.91827,1
40.807507,-73.92701,1
40.718548,-73.75875,-1
40.633244,-74.00278,2
40.751766,-73.7475,-1
40.845413,-73.865204,1
40.604935,-73.96822,2
40.851353,-73.93385,1
40.76562,-73.875786,3
40.846214,-73.82024,-1
40.67406,-73.99216,2
40.71481,-73.94783,2
40.63465,-73.93727,2
40.607117,-73.98843,2
40.587097,-73.952866,2
40.656788,-73.887146,2
40.814884,-73.91987,1
40.79806,-73.95201,1
40.710697,-73.783035,5
40.790627,-73.942444,1
40.71234,-73.994064,1
40.6997,-73.9055,2
40.639435,-74.00546,2
40.776585,-73.798004,-1
40.865646,-73.88643,1
40.72545,-73.892654,3
40.68548,-73.9673,2
40.733498,-73.87038,3
40.845837,-73.8255,-1
40.70705,-73.93209,2
40.680134,-73.977936,2
40.83618,-73.90745,1
40.749985,-73.94432,3
40.847324,-73.90375,1
40.794247,-73.939804,1
40.609043,-73.95099,2
40.64275,-73.90378,2
40.637627,-73.903076,2
40.726116,-74.0016,1
40.719143,-73.98309,1
40.720715,-73.80319,5
40.82688,-73.94559,1
40.535553,-74.179,-1
40.73226,-73.83522,-1
40.61979,-74.085915,-1
40.82571,-73.91884,1
40.688038,-73.98367,2
40.599445,-73.94368,-1
40.593613,-73.95732,2
40.749977,-73.91164,3
40.753315,-73.864296,3
40.701942,-73.961754,2
40.680626,-73.97119,2
40.68343,-73.82661,5
40.824806,-73.91352,1
40.65603,-73.881226,2
40.619465,-74.02288,2
40.673992,-73.73508,5
40.67928,-73.9431,2
40.636898,-74.11364,-1
40.821075,-73.90586,1
40.819973,-73.91124,1
40.8183,-73.81894,-1
40.575256,-74.0053,-1
40.74767,-73.8754,3
40.675495,-73.88916,2
40.825706,-73.8909,1
40.791843,-73.94447,1
40.631207,-73.911545,2
40.709515,-73.96701,2
40.87975,-73.90144,1
40.636044,-74.09696,-1
40.694378,-73.98721,2
40.64143,-74.02098,2
40.69611,-73.96406,2
40.76037,-73.98542,1
40.758427,-73.75626,-1
40.81722,-73.91924,1
40.59392,-73.97354,-1
40.746037,-73.990524,1
40.746082,-73.99252,1
40.893295,-73.857,1
40.646626,-73.98308,2
40.81352,-73.899284,1
40.755276,-73.76906,-1
40.70398,-73.934525,2
40.73604,-73.87546,3
40.59603,-73.9675,2
40.693077,-73.803825,5
40.725006,-73.988495,1
40.63322,-73.94477,2
40.738903,-73.87342,3
40.703697,-73.828575,-1
40.858788,-73.92291,1
40.684284,-73.87574,2
40.88933,-73.83469,1
40.58906,-73.93492,-1
40.735153,-73.935875,3
40.711998,-74.005264,1
40.906746,-73.90039,-1
40.515903,-74.23344,-1
40.67431,-73.984695,2
40.62551,-74.07599,-1
40.737133,-73.99033,1
40.691227,-73.98214,2
40.731987,-73.81081,-1
40.831493,-73.867676,1
40.764732,-73.96637,1
40.887283,-73.82473,1
40.8359,-73.84777,1
40.617672,-73.99542,2
40.595226,-74.00078,2
40.69349,-73.97917,2
40.653683,-73.93255,2
40.651325,-73.95692,2
40.62928,-74.113365,-1
40.630356,-73.90256,-1
40.70926,-73.85949,-1
40.887722,-73.852425,1
40.79488,-73.976364,1
40.676437,-73.78223,-1
40.694553,-73.99618,2
40.68085,-73.97112,2
40.655785,-73.86289,-1
40.634323,-74.03032,2
40.870552,-73.84641,1
40.67302,-73.76763,5
40.661427,-73.90575,2
40.70805,-73.7784,5
40.700214,-73.83262,-1
40.653576,-73.95946,2
40.68876,-73.98085,2
40.740665,-73.98752,1
40.764153,-73.992195,1
40.766994,-73.904144,3
40.72785,-73.81395,-1
40.60226,-74.003075,2
40.690216,-73.907295,2
40.70259,-73.945175,2
40.680756,-73.813446,5
40.732674,-73.79335,-1
40.640263,-74.08799,-1
40.898674,-73.8701,1
40.67684,-73.8942,2
40.758472,-73.87813,3
40.74198,-73.82475,-1
40.809765,-73.90473,1
40.694088,-73.93427,2
40.803844,-73.91444,1
40.641884,-74.07954,-1
40.80812,-73.96011,1
40.73032,-73.810616,-1
40.84089,-73.88445,1
40.685234,-73.87341,2
40.604702,-73.97666,2
40.62923,-73.96894,2
40.851925,-73.829315,-1
40.75457,-73.97169,1
40.835445,-73.923386,1
40.760445,-73.893654,3
40.74726,-73.86247,3
40.61726,-74.102104,-1
40.674896,-73.80745,5
40.758453,-73.86974,3
40.75184,-73.90358,3
40.63241,-74.012184,2
40.681217,-73.97631,2
40.83338,-73.859505,1
40.642048,-73.90178,2
40.707474,-73.94494,2
40.841152,-73.942696,1
40.70029,-73.92904,2
40.693645,-73.938225,2
40.790733,-73.81457,-1
40.668865,-73.781944,5
40.62056,-73.90199,-1
40.781666,-73.986694,1
40.804596,-73.937965,1
40.73935,-73.982346,1
40.63095,-74.076546,-1
40.82218,-73.81868,-1
40.84843,-73.91299,1
40.740337,-73.93635,3
40.599777,-73.98584,2
40.838055,-73.85159,1
40.726044,-73.90204,3
40.72478,-73.88868,3
40.688263,-73.79294,5
40.64028,-73.89981,2
40.78202,-73.97173,1
40.618137,-74.03414,2
40.65402,-73.952255,2
40.734375,-73.869286,3
40.69508,-73.79386,5
40.64509,-74.08381,-1
40.638905,-73.97978,2
40.57799,-73.96682,2
40.842026,-73.88539,1
